DATE,품목명,단위,등급명,평균가격,전일대비_가격차이,전일대비_가격변화율(%),공휴일여부,일요일여부
2023-08-02,토마토,5키로상자,상,13493,13493,0.0,0,0
2023-08-03,토마토,5키로상자,상,15901,15901,0.0,0,0
2023-08-04,토마토,5키로상자,상,26304,26304,0.0,0,0
2023-08-05,,,,0,0,0.0,0,0
2023-08-06,,,,0,0,0.0,0,1
2023-08-07,토마토,5키로상자,상,16003,16003,0.0,0,0
2023-08-08,토마토,5키로상자,상,14895,14895,0.0,0,0
2023-08-09,토마토,5키로상자,상,15330,15330,0.0,0,0
2023-08-10,토마토,5키로상자,상,16371,16371,0.0,0,0
2023-08-11,토마토,5키로상자,상,17244,873,5.332600329851567,0,0
2023-08-12,토마토,5키로상자,상,14658,-2586,-14.996520528879612,0,0
2023-08-13,토마토,5키로상자,상,0,0,0.0,0,1
2023-08-14,토마토,5키로상자,상,15498,15498,0.0,0,0
2023-08-15,토마토,5키로상자,상,15076,-422,-2.7229319912246743,0,0
2023-08-16,토마토,5키로상자,상,14983,-93,-0.6168745025205624,0,0
2023-08-17,토마토,5키로상자,상,14723,-260,-1.7353000066742306,0,0
2023-08-18,토마토,5키로상자,상,18374,3651,24.79793520342321,0,0
2023-08-19,토마토,5키로상자,상,27927,9553,51.991945139871554,0,0
2023-08-20,토마토,5키로상자,상,0,0,0.0,0,1
2023-08-21,토마토,5키로상자,상,21275,21275,0.0,0,0
2023-08-22,토마토,5키로상자,상,23034,1759,8.26792009400705,0,0
2023-08-23,토마토,5키로상자,상,25241,2207,9.581488234783365,0,0
2023-08-24,토마토,5키로상자,상,28936,3695,14.638881185373004,0,0
2023-08-25,토마토,5키로상자,상,29013,77,0.266104506497097,0,0
2023-08-26,토마토,5키로상자,상,28660,-353,-1.2166959638782615,0,0
2023-08-27,토마토,5키로상자,상,0,0,0.0,0,1
2023-08-28,토마토,5키로상자,상,22958,22958,0.0,0,0
2023-08-29,토마토,5키로상자,상,26621,3663,15.955222580364142,0,0
2023-08-30,토마토,5키로상자,상,29415,2794,10.495473498365952,0,0
2023-08-31,토마토,5키로상자,상,34769,5354,18.201597824239336,0,0
2023-09-01,토마토,5키로상자,상,35437,668,1.9212516897236045,0,0
2023-09-02,토마토,5키로상자,상,33104,33104,0.0,0,0
2023-09-03,,,,0,0,0.0,0,1
2023-09-04,토마토,5키로상자,상,34173,34173,0.0,0,0
2023-09-05,토마토,5키로상자,상,31655,31655,0.0,0,0
2023-09-06,토마토,5키로상자,상,32220,32220,0.0,0,0
2023-09-07,토마토,5키로상자,상,33462,33462,0.0,0,0
2023-09-08,토마토,5키로상자,상,33374,33374,0.0,0,0
2023-09-09,토마토,5키로상자,상,30975,30975,0.0,0,0
2023-09-10,,,,0,0,0.0,0,1
2023-09-11,토마토,5키로상자,상,27599,27599,0.0,0,0
2023-09-12,토마토,5키로상자,상,26541,-1058,-3.8334722272546102,0,0
2023-09-13,토마토,5키로상자,상,25176,-1365,-5.14298632304736,0,0
2023-09-14,토마토,5키로상자,상,23685,-1491,-5.92230695900858,0,0
2023-09-15,토마토,5키로상자,상,22912,-773,-3.2636689888114843,0,0
2023-09-16,토마토,5키로상자,상,20348,-2564,-11.19064245810056,0,0
2023-09-17,토마토,5키로상자,상,0,0,0.0,0,1
2023-09-18,토마토,5키로상자,상,23674,23674,0.0,0,0
2023-09-19,토마토,5키로상자,상,21561,-2113,-8.925403396130777,0,0
2023-09-20,토마토,5키로상자,상,29307,7746,35.925977459301514,0,0
2023-09-21,토마토,5키로상자,상,31180,1873,6.390964615962057,0,0
2023-09-22,토마토,5키로상자,상,51093,19913,63.86465683130211,0,0
2023-09-23,토마토,5키로상자,상,51440,347,0.6791537001154757,0,0
2023-09-24,토마토,5키로상자,상,0,0,0.0,0,1
2023-09-25,토마토,5키로상자,상,37250,37250,0.0,0,0
2023-09-26,토마토,5키로상자,상,35507,-1743,-4.679194630872483,0,0
2023-09-27,토마토,5키로상자,상,23499,-12008,-33.818683639845666,0,0
2023-09-28,토마토,5키로상자,상,15174,-8325,-35.42703944848717,0,0
2023-09-29,토마토,5키로상자,상,0,0,0.0,0,0
2023-09-30,토마토,5키로상자,상,0,0,0.0,0,0
2023-10-01,토마토,5키로상자,상,0,0,0.0,0,1
2023-10-02,토마토,5키로상자,상,14893,14893,0.0,0,0
2023-10-03,토마토,5키로상자,상,15022,15022,0.0,0,0
2023-10-04,토마토,5키로상자,상,20787,20787,0.0,0,0
2023-10-05,토마토,5키로상자,상,23555,23555,0.0,0,0
2023-10-06,토마토,5키로상자,상,25626,25626,0.0,0,0
2023-10-07,토마토,5키로상자,상,27175,27175,0.0,0,0
2023-10-08,,,,0,0,0.0,0,1
2023-10-09,토마토,5키로상자,상,26144,26144,0.0,0,0
2023-10-10,토마토,5키로상자,상,29628,29628,0.0,0,0
2023-10-11,토마토,5키로상자,상,28647,-981,-3.311057108140948,0,0
2023-10-12,토마토,5키로상자,상,34132,5485,19.1468565643872,0,0
2023-10-13,토마토,5키로상자,상,43145,9013,26.40630493378648,0,0
2023-10-14,토마토,5키로상자,상,73583,30438,70.54815158187508,0,0
2023-10-15,토마토,5키로상자,상,0,0,0.0,0,1
2023-10-16,토마토,5키로상자,상,72425,72425,0.0,0,0
2023-10-17,토마토,5키로상자,상,59766,-12659,-17.47877114256127,0,0
2023-10-18,토마토,5키로상자,상,56185,-3581,-5.991700967105043,0,0
2023-10-19,토마토,5키로상자,상,50853,-5332,-9.49007742279968,0,0
2023-10-20,토마토,5키로상자,상,45080,-5773,-11.352329262777024,0,0
2023-10-21,토마토,5키로상자,상,38566,-6514,-14.449866903283052,0,0
2023-10-22,토마토,5키로상자,상,0,0,0.0,0,1
2023-10-23,토마토,5키로상자,상,32913,32913,0.0,0,0
2023-10-24,토마토,5키로상자,상,26308,-6605,-20.068058214079542,0,0
2023-10-25,토마토,5키로상자,상,26510,202,0.7678272768739547,0,0
2023-10-26,토마토,5키로상자,상,26468,-42,-0.1584307808374198,0,0
2023-10-27,토마토,5키로상자,상,24610,-1858,-7.019797491310261,0,0
2023-10-28,토마토,5키로상자,상,24602,-8,-0.032507110930516,0,0
2023-10-29,토마토,5키로상자,상,0,0,0.0,0,1
2023-10-30,토마토,5키로상자,상,23809,23809,0.0,0,0
2023-10-31,토마토,5키로상자,상,21940,-1869,-7.849972699399387,0,0
2023-11-01,토마토,5키로상자,상,20248,-1692,-7.711941659070192,0,0
2023-11-02,토마토,5키로상자,상,17321,17321,0.0,0,0
2023-11-03,토마토,5키로상자,상,15676,15676,0.0,0,0
2023-11-04,토마토,5키로상자,상,15676,15676,0.0,0,0
2023-11-05,,,,0,0,0.0,0,1
2023-11-06,토마토,5키로상자,상,14787,14787,0.0,0,0
2023-11-07,토마토,5키로상자,상,16475,16475,0.0,0,0
2023-11-08,토마토,5키로상자,상,18313,18313,0.0,0,0
2023-11-09,토마토,5키로상자,상,18016,18016,0.0,0,0
2023-11-10,토마토,5키로상자,상,21459,21459,0.0,0,0
2023-11-11,토마토,5키로상자,상,17279,-4180,-19.479006477468666,0,0
2023-11-12,토마토,5키로상자,상,0,0,0.0,0,1
2023-11-13,토마토,5키로상자,상,16910,16910,0.0,0,0
2023-11-14,토마토,5키로상자,상,15584,-1326,-7.841513897102306,0,0
2023-11-15,토마토,5키로상자,상,15106,-478,-3.0672484599589325,0,0
2023-11-16,토마토,5키로상자,상,14774,-332,-2.197802197802198,0,0
2023-11-17,토마토,5키로상자,상,15388,614,4.155949641261676,0,0
2023-11-18,토마토,5키로상자,상,15059,-329,-2.138029633480634,0,0
2023-11-19,토마토,5키로상자,상,0,0,0.0,0,1
2023-11-20,토마토,5키로상자,상,16288,16288,0.0,0,0
2023-11-21,토마토,5키로상자,상,16538,250,1.5348722986247545,0,0
2023-11-22,토마토,5키로상자,상,17665,1127,6.8146087797799,0,0
2023-11-23,토마토,5키로상자,상,17636,-29,-0.164166430795358,0,0
2023-11-24,토마토,5키로상자,상,17571,-65,-0.3685643002948514,0,0
2023-11-25,토마토,5키로상자,상,18847,1276,7.261965739001765,0,0
2023-11-26,토마토,5키로상자,상,0,0,0.0,0,1
2023-11-27,토마토,5키로상자,상,19500,19500,0.0,0,0
2023-11-28,토마토,5키로상자,상,19309,-191,-0.9794871794871796,0,0
2023-11-29,토마토,5키로상자,상,22220,2911,15.07587135532653,0,0
2023-11-30,토마토,5키로상자,상,26088,3868,17.407740774077407,0,0
2023-12-01,토마토,5키로상자,상,23235,-2853,-10.9360625574977,0,0
2023-12-02,토마토,5키로상자,상,23235,23235,0.0,0,0
2023-12-03,,,,0,0,0.0,0,1
2023-12-04,토마토,5키로상자,상,21271,21271,0.0,0,0
2023-12-05,토마토,5키로상자,상,19496,19496,0.0,0,0
2023-12-06,토마토,5키로상자,상,19246,19246,0.0,0,0
2023-12-07,토마토,5키로상자,상,18861,18861,0.0,0,0
2023-12-08,토마토,5키로상자,상,18110,18110,0.0,0,0
2023-12-09,토마토,5키로상자,상,16669,16669,0.0,0,0
2023-12-10,,,,0,0,0.0,0,1
2023-12-11,토마토,5키로상자,상,17414,17414,0.0,0,0
2023-12-12,토마토,5키로상자,상,17130,-284,-1.630871712415298,0,0
2023-12-13,토마토,5키로상자,상,17907,777,4.535901926444834,0,0
2023-12-14,토마토,5키로상자,상,18221,314,1.7535042162282906,0,0
2023-12-15,토마토,5키로상자,상,20372,2151,11.80506009549421,0,0
2023-12-16,토마토,5키로상자,상,19380,-992,-4.86942862752798,0,0
2023-12-17,토마토,5키로상자,상,0,0,0.0,0,1
2023-12-18,토마토,5키로상자,상,20911,20911,0.0,0,0
2023-12-19,토마토,5키로상자,상,20850,-61,-0.2917124958155994,0,0
2023-12-20,토마토,5키로상자,상,22252,1402,6.7242206235012,0,0
2023-12-21,토마토,5키로상자,상,22196,-56,-0.2516627718856732,0,0
2023-12-22,토마토,5키로상자,상,20529,-1667,-7.510362227428366,0,0
2023-12-23,토마토,5키로상자,상,21270,741,3.609527984801988,0,0
2023-12-24,토마토,5키로상자,상,0,0,0.0,0,1
2023-12-25,토마토,5키로상자,상,20323,20323,0.0,0,0
2023-12-26,토마토,5키로상자,상,19950,-373,-1.8353589529104957,0,0
2023-12-27,토마토,5키로상자,상,20908,958,4.802005012531328,0,0
2023-12-28,토마토,5키로상자,상,21790,882,4.21848096422422,0,0
2023-12-29,토마토,5키로상자,상,19760,-2030,-9.31620009178522,0,0
2023-12-30,토마토,5키로상자,상,19786,26,0.131578947368421,0,0
2023-12-31,토마토,5키로상자,상,0,0,0.0,0,1
2024-01-01,토마토,5키로상자,상,0,0,0.0,0,0
2024-01-02,,,,0,0,0.0,0,0
2024-01-03,토마토,5키로상자,상,17571,17571,0.0,0,0
2024-01-04,토마토,5키로상자,상,18046,18046,0.0,0,0
2024-01-05,토마토,5키로상자,상,17659,17659,0.0,0,0
2024-01-06,토마토,5키로상자,상,17579,17579,0.0,0,0
2024-01-07,,,,0,0,0.0,0,1
2024-01-08,토마토,5키로상자,상,18276,18276,0.0,0,0
2024-01-09,토마토,5키로상자,상,17950,17950,0.0,0,0
2024-01-10,토마토,5키로상자,상,18062,18062,0.0,0,0
2024-01-11,토마토,5키로상자,상,18318,256,1.4173402723950836,0,0
2024-01-12,토마토,5키로상자,상,19692,1374,7.500818866688504,0,0
2024-01-13,토마토,5키로상자,상,23139,3447,17.50457038391225,0,0
2024-01-14,토마토,5키로상자,상,0,0,0.0,0,1
2024-01-15,토마토,5키로상자,상,25598,25598,0.0,0,0
2024-01-16,토마토,5키로상자,상,26411,813,3.176029377295101,0,0
2024-01-17,토마토,5키로상자,상,27402,991,3.752224451932907,0,0
2024-01-18,토마토,5키로상자,상,28978,1576,5.7514050069338,0,0
2024-01-19,토마토,5키로상자,상,28000,-978,-3.374974118296638,0,0
2024-01-20,토마토,5키로상자,상,28489,489,1.7464285714285714,0,0
2024-01-21,토마토,5키로상자,상,0,0,0.0,0,1
2024-01-22,토마토,5키로상자,상,34565,34565,0.0,0,0
2024-01-23,토마토,5키로상자,상,33730,-835,-2.415738463763923,0,0
2024-01-24,토마토,5키로상자,상,31949,-1781,-5.280166024310703,0,0
2024-01-25,토마토,5키로상자,상,31285,-664,-2.0783123102444523,0,0
2024-01-26,토마토,5키로상자,상,32454,1169,3.7366149912098447,0,0
2024-01-27,토마토,5키로상자,상,31760,-694,-2.1384112898256,0,0
2024-01-28,토마토,5키로상자,상,0,0,0.0,0,1
2024-01-29,토마토,5키로상자,상,31090,31090,0.0,0,0
2024-01-30,토마토,5키로상자,상,28100,-2990,-9.61724027018334,0,0
2024-01-31,토마토,5키로상자,상,27996,-104,-0.3701067615658363,0,0
2024-02-01,토마토,5키로상자,상,28478,482,1.7216745249321332,0,0
2024-02-02,토마토,5키로상자,상,27612,27612,0.0,0,0
2024-02-03,토마토,5키로상자,상,27373,27373,0.0,0,0
2024-02-04,,,,0,0,0.0,0,1
2024-02-05,토마토,5키로상자,상,28572,28572,0.0,0,0
2024-02-06,토마토,5키로상자,상,27432,27432,0.0,0,0
2024-02-07,토마토,5키로상자,상,28132,28132,0.0,0,0
2024-02-08,토마토,5키로상자,상,26061,26061,0.0,0,0
2024-02-09,토마토,5키로상자,상,18105,18105,0.0,0,0
2024-02-10,,,,0,0,0.0,0,0
2024-02-11,토마토,5키로상자,상,0,0,0.0,0,1
2024-02-12,토마토,5키로상자,상,0,0,0.0,0,0
2024-02-13,토마토,5키로상자,상,19785,19785,0.0,0,0
2024-02-14,토마토,5키로상자,상,18904,-881,-4.452868334596917,0,0
2024-02-15,토마토,5키로상자,상,18083,-821,-4.3429961912822685,0,0
2024-02-16,토마토,5키로상자,상,23640,5557,30.73052037825582,0,0
2024-02-17,토마토,5키로상자,상,23564,-76,-0.3214890016920474,0,0
2024-02-18,토마토,5키로상자,상,0,0,0.0,0,1
2024-02-19,토마토,5키로상자,상,23194,23194,0.0,0,0
2024-02-20,토마토,5키로상자,상,23581,387,1.668534965939467,0,0
2024-02-21,토마토,5키로상자,상,26022,2441,10.351554217378398,0,0
2024-02-22,토마토,5키로상자,상,27398,1376,5.287833371762355,0,0
2024-02-23,토마토,5키로상자,상,28370,972,3.5477042119862765,0,0
2024-02-24,토마토,5키로상자,상,31478,3108,10.955234402537892,0,0
2024-02-25,토마토,5키로상자,상,0,0,0.0,0,1
2024-02-26,토마토,5키로상자,상,33964,33964,0.0,0,0
2024-02-27,토마토,5키로상자,상,32741,-1223,-3.60087151101166,0,0
2024-02-28,토마토,5키로상자,상,34472,1731,5.2869490852448,0,0
2024-02-29,토마토,5키로상자,상,36354,1882,5.459503365049896,0,0
2024-03-01,토마토,5키로상자,상,31191,-5163,-14.2020135335864,0,0
2024-03-02,토마토,5키로상자,상,31191,31191,0.0,0,0
2024-03-03,,,,0,0,0.0,0,1
2024-03-04,토마토,5키로상자,상,31789,31789,0.0,0,0
2024-03-05,토마토,5키로상자,상,29556,29556,0.0,0,0
2024-03-06,토마토,5키로상자,상,29688,29688,0.0,0,0
2024-03-07,토마토,5키로상자,상,29214,29214,0.0,0,0
2024-03-08,토마토,5키로상자,상,27618,27618,0.0,0,0
2024-03-09,토마토,5키로상자,상,27243,27243,0.0,0,0
2024-03-10,,,,0,0,0.0,0,1
2024-03-11,토마토,5키로상자,상,27875,27875,0.0,0,0
2024-03-12,토마토,5키로상자,상,27055,-820,-2.9417040358744395,0,0
2024-03-13,토마토,5키로상자,상,26722,-333,-1.2308260949916836,0,0
2024-03-14,토마토,5키로상자,상,26869,147,0.5501085248110171,0,0
2024-03-15,토마토,5키로상자,상,26915,46,0.1712010123190293,0,0
2024-03-16,토마토,5키로상자,상,26260,-655,-2.43358721902285,0,0
2024-03-17,토마토,5키로상자,상,0,0,0.0,0,1
2024-03-18,토마토,5키로상자,상,26424,26424,0.0,0,0
2024-03-19,토마토,5키로상자,상,26389,-35,-0.1324553436270057,0,0
2024-03-20,토마토,5키로상자,상,26730,341,1.2922050854522718,0,0
2024-03-21,토마토,5키로상자,상,27023,293,1.0961466517022072,0,0
2024-03-22,토마토,5키로상자,상,27533,510,1.88728120489953,0,0
2024-03-23,토마토,5키로상자,상,28035,502,1.8232666255039407,0,0
2024-03-24,토마토,5키로상자,상,0,0,0.0,0,1
2024-03-25,토마토,5키로상자,상,26692,26692,0.0,0,0
2024-03-26,토마토,5키로상자,상,27213,521,1.9518956990858685,0,0
2024-03-27,토마토,5키로상자,상,27024,-189,-0.6945210009921728,0,0
2024-03-28,토마토,5키로상자,상,27815,791,2.927027827116637,0,0
2024-03-29,토마토,5키로상자,상,27842,27,0.0970699262987596,0,0
2024-03-30,토마토,5키로상자,상,26603,-1239,-4.450111342575965,0,0
2024-03-31,토마토,5키로상자,상,0,0,0.0,0,1
2024-04-01,토마토,5키로상자,상,26466,26466,0.0,0,0
2024-04-02,토마토,5키로상자,상,26746,26746,0.0,0,0
2024-04-03,토마토,5키로상자,상,27267,27267,0.0,0,0
2024-04-04,토마토,5키로상자,상,28153,28153,0.0,0,0
2024-04-05,토마토,5키로상자,상,27496,27496,0.0,0,0
2024-04-06,토마토,5키로상자,상,28382,28382,0.0,0,0
2024-04-07,,,,0,0,0.0,0,1
2024-04-08,토마토,5키로상자,상,28596,28596,0.0,0,0
2024-04-09,토마토,5키로상자,상,28050,28050,0.0,0,0
2024-04-10,토마토,5키로상자,상,26830,26830,0.0,0,0
2024-04-11,토마토,5키로상자,상,24681,-2149,-8.009690644800596,0,0
2024-04-12,토마토,5키로상자,상,23738,-943,-3.8207528058020337,0,0
2024-04-13,토마토,5키로상자,상,20957,-2781,-11.715393040694243,0,0
2024-04-14,토마토,5키로상자,상,0,0,0.0,0,1
2024-04-15,토마토,5키로상자,상,17487,17487,0.0,0,0
2024-04-16,토마토,5키로상자,상,16094,-1393,-7.965917538743067,0,0
2024-04-17,토마토,5키로상자,상,15857,-237,-1.472598483907046,0,0
2024-04-18,토마토,5키로상자,상,17251,1394,8.79107018982153,0,0
2024-04-19,토마토,5키로상자,상,18438,1187,6.880760535621124,0,0
2024-04-20,토마토,5키로상자,상,22698,4260,23.10445818418484,0,0
2024-04-21,토마토,5키로상자,상,0,0,0.0,0,1
2024-04-22,토마토,5키로상자,상,20739,20739,0.0,0,0
2024-04-23,토마토,5키로상자,상,19366,-1373,-6.6203770673610105,0,0
2024-04-24,토마토,5키로상자,상,21791,2425,12.521945677992358,0,0
2024-04-25,토마토,5키로상자,상,20431,-1360,-6.241108714606948,0,0
2024-04-26,토마토,5키로상자,상,19576,-855,-4.1848171895648765,0,0
2024-04-27,토마토,5키로상자,상,16913,-2663,-13.60339190845934,0,0
2024-04-28,토마토,5키로상자,상,0,0,0.0,0,1
2024-04-29,토마토,5키로상자,상,15952,15952,0.0,0,0
2024-04-30,토마토,5키로상자,상,14335,-1617,-10.136659979939818,0,0
2024-05-01,토마토,5키로상자,상,15384,1049,7.317753749564004,0,0
2024-05-02,토마토,5키로상자,상,16503,16503,0.0,0,0
2024-05-03,토마토,5키로상자,상,18419,18419,0.0,0,0
2024-05-04,토마토,5키로상자,상,17672,17672,0.0,0,0
2024-05-05,,,,0,0,0.0,0,1
2024-05-06,토마토,5키로상자,상,14641,14641,0.0,0,0
2024-05-07,토마토,5키로상자,상,13050,13050,0.0,0,0
2024-05-08,토마토,5키로상자,상,13605,13605,0.0,0,0
2024-05-09,토마토,5키로상자,상,14613,14613,0.0,0,0
2024-05-10,토마토,5키로상자,상,14382,14382,0.0,0,0
2024-05-11,토마토,5키로상자,상,14692,310,2.1554721179251843,0,0
2024-05-12,토마토,5키로상자,상,0,0,0.0,0,1
2024-05-13,토마토,5키로상자,상,15090,15090,0.0,0,0
2024-05-14,토마토,5키로상자,상,14901,-189,-1.252485089463221,0,0
2024-05-15,토마토,5키로상자,상,17224,2323,15.58955774780216,0,0
2024-05-16,토마토,5키로상자,상,20556,3332,19.345099860659545,0,0
2024-05-17,토마토,5키로상자,상,22134,1578,7.676590776415646,0,0
2024-05-18,토마토,5키로상자,상,23138,1004,4.536007951567724,0,0
2024-05-19,토마토,5키로상자,상,0,0,0.0,0,1
2024-05-20,토마토,5키로상자,상,20240,20240,0.0,0,0
2024-05-21,토마토,5키로상자,상,17471,-2769,-13.68083003952569,0,0
2024-05-22,토마토,5키로상자,상,17288,-183,-1.0474500600995935,0,0
2024-05-23,토마토,5키로상자,상,18087,799,4.621702915316983,0,0
2024-05-24,토마토,5키로상자,상,17171,-916,-5.064410902858406,0,0
2024-05-25,토마토,5키로상자,상,14967,-2204,-12.835594898375168,0,0
2024-05-26,토마토,5키로상자,상,0,0,0.0,0,1
2024-05-27,토마토,5키로상자,상,14000,14000,0.0,0,0
2024-05-28,토마토,5키로상자,상,11440,-2560,-18.285714285714285,0,0
2024-05-29,토마토,5키로상자,상,9508,-1932,-16.888111888111887,0,0
2024-05-30,토마토,5키로상자,상,8598,-910,-9.570887673538072,0,0
2024-05-31,토마토,5키로상자,상,7665,-933,-10.851360781577112,0,0
2024-06-01,토마토,5키로상자,상,6586,-1079,-14.076973255055448,0,0
2024-06-02,,,,0,0,0.0,0,1
2024-06-03,토마토,5키로상자,상,8291,8291,0.0,0,0
2024-06-04,토마토,5키로상자,상,8360,8360,0.0,0,0
2024-06-05,토마토,5키로상자,상,9486,9486,0.0,0,0
2024-06-06,토마토,5키로상자,상,10631,10631,0.0,0,0
2024-06-07,토마토,5키로상자,상,11105,11105,0.0,0,0
2024-06-08,토마토,5키로상자,상,11563,11563,0.0,0,0
2024-06-09,,,,0,0,0.0,0,1
2024-06-10,토마토,5키로상자,상,11949,11949,0.0,0,0
2024-06-11,토마토,5키로상자,상,11430,-519,-4.3434597037409,0,0
2024-06-12,토마토,5키로상자,상,11228,-202,-1.7672790901137356,0,0
2024-06-13,토마토,5키로상자,상,10431,-797,-7.09832561453509,0,0
2024-06-14,토마토,5키로상자,상,10638,207,1.984469370146678,0,0
2024-06-15,토마토,5키로상자,상,10835,197,1.851851851851852,0,0
2024-06-16,토마토,5키로상자,상,0,0,0.0,0,1
2024-06-17,토마토,5키로상자,상,10142,10142,0.0,0,0
2024-06-18,토마토,5키로상자,상,9420,-722,-7.118911457306251,0,0
2024-06-19,토마토,5키로상자,상,9287,-133,-1.4118895966029723,0,0
2024-06-20,토마토,5키로상자,상,7623,-1664,-17.917519112738237,0,0
2024-06-21,토마토,5키로상자,상,8626,1003,13.157549521185883,0,0
2024-06-22,토마토,5키로상자,상,8002,-624,-7.233943890563413,0,0
2024-06-23,토마토,5키로상자,상,0,0,0.0,0,1
2024-06-24,토마토,5키로상자,상,8687,8687,0.0,0,0
2024-06-25,토마토,5키로상자,상,8474,-213,-2.4519396799815816,0,0
2024-06-26,토마토,5키로상자,상,7839,-635,-7.493509558649988,0,0
2024-06-27,토마토,5키로상자,상,7111,-728,-9.286898839137644,0,0
2024-06-28,토마토,5키로상자,상,6578,-533,-7.495429616087751,0,0
2024-06-29,토마토,5키로상자,상,7061,483,7.3426573426573425,0,0
2024-06-30,토마토,5키로상자,상,0,0,0.0,0,1
2024-07-01,토마토,5키로상자,상,7945,7945,0.0,0,0
2024-07-02,토마토,5키로상자,상,9168,9168,0.0,0,0
2024-07-03,토마토,5키로상자,상,10116,10116,0.0,0,0
2024-07-04,토마토,5키로상자,상,10901,10901,0.0,0,0
2024-07-05,토마토,5키로상자,상,12999,12999,0.0,0,0
2024-07-06,토마토,5키로상자,상,17163,17163,0.0,0,0
2024-07-07,,,,0,0,0.0,0,1
2024-07-08,토마토,5키로상자,상,14395,14395,0.0,0,0
2024-07-09,토마토,5키로상자,상,12637,12637,0.0,0,0
2024-07-10,토마토,5키로상자,상,11563,11563,0.0,0,0
2024-07-11,토마토,5키로상자,상,10807,-756,-6.538095649917841,0,0
2024-07-12,토마토,5키로상자,상,11392,585,5.413158138243731,0,0
2024-07-13,토마토,5키로상자,상,10589,-803,-7.048806179775282,0,0
2024-07-14,토마토,5키로상자,상,0,0,0.0,0,1
2024-07-15,토마토,5키로상자,상,11057,11057,0.0,0,0
2024-07-16,토마토,5키로상자,상,11115,58,0.5245545808085376,0,0
2024-07-17,토마토,5키로상자,상,10523,-592,-5.326135852451642,0,0
2024-07-18,토마토,5키로상자,상,10548,25,0.2375748360733631,0,0
2024-07-19,토마토,5키로상자,상,9802,-746,-7.072430792567311,0,0
2024-07-20,토마토,5키로상자,상,9395,-407,-4.152213833911446,0,0
2024-07-21,토마토,5키로상자,상,0,0,0.0,0,1
2024-07-22,토마토,5키로상자,상,10091,10091,0.0,0,0
2024-07-23,토마토,5키로상자,상,10770,679,6.728768209295412,0,0
2024-07-24,토마토,5키로상자,상,10697,-73,-0.6778087279480037,0,0
2024-07-25,토마토,5키로상자,상,11108,411,3.84219874731233,0,0
2024-07-26,토마토,5키로상자,상,11834,726,6.535830032409075,0,0
2024-07-27,토마토,5키로상자,상,11846,12,0.1014027378739226,0,0
2024-07-28,토마토,5키로상자,상,0,0,0.0,0,1
2024-07-29,토마토,5키로상자,상,12087,12087,0.0,0,0
2024-07-30,토마토,5키로상자,상,11180,-907,-7.503929841978986,0,0
2024-07-31,토마토,5키로상자,상,11494,314,2.808586762075134,0,0
2024-08-01,토마토,5키로상자,상,12051,557,4.846006612145467,0,0
2024-08-02,토마토,5키로상자,상,11256,11256,0.0,0,0
2024-08-03,,,,0,0,0.0,0,0
2024-08-04,,,,0,0,0.0,0,1
2024-08-05,토마토,5키로상자,상,10365,10365,0.0,0,0
2024-08-06,토마토,5키로상자,상,11723,11723,0.0,0,0
2024-08-07,토마토,5키로상자,상,13906,13906,0.0,0,0
2024-08-08,토마토,5키로상자,상,16149,16149,0.0,0,0
2024-08-09,토마토,5키로상자,상,14614,14614,0.0,0,0
2024-08-10,토마토,5키로상자,상,11161,11161,0.0,0,0
2024-08-11,토마토,5키로상자,상,0,0,0.0,0,1
2024-08-12,토마토,5키로상자,상,11177,11177,0.0,0,0
2024-08-13,토마토,5키로상자,상,12128,951,8.508544332110585,0,0
2024-08-14,토마토,5키로상자,상,16073,3945,32.52803430079156,0,0
2024-08-15,토마토,5키로상자,상,18593,2520,15.678466994338333,0,0
2024-08-16,토마토,5키로상자,상,26211,7618,40.97240897111816,0,0
2024-08-17,토마토,5키로상자,상,28187,1976,7.538819579565831,0,0
2024-08-18,토마토,5키로상자,상,0,0,0.0,0,1
2024-08-19,토마토,5키로상자,상,24672,24672,0.0,0,0
2024-08-20,토마토,5키로상자,상,21818,-2854,-11.567769130998704,0,0
2024-08-21,토마토,5키로상자,상,19655,-2163,-9.913832615271794,0,0
2024-08-22,토마토,5키로상자,상,20270,615,3.128974815568557,0,0
2024-08-23,토마토,5키로상자,상,19056,-1214,-5.989146521953626,0,0
2024-08-24,토마토,5키로상자,상,15084,-3972,-20.84382871536524,0,0
2024-08-25,토마토,5키로상자,상,0,0,0.0,0,1
2024-08-26,토마토,5키로상자,상,14036,14036,0.0,0,0
2024-08-27,토마토,5키로상자,상,11809,-2227,-15.866343687660304,0,0
2024-08-28,토마토,5키로상자,상,13746,1937,16.40274367008214,0,0
2024-08-29,토마토,5키로상자,상,17202,3456,25.141859450021823,0,0
2024-08-30,토마토,5키로상자,상,23760,6558,38.12347401464946,0,0
2024-08-31,토마토,5키로상자,상,25472,1712,7.205387205387205,0,0
2024-09-01,토마토,5키로상자,상,0,0,0.0,0,1
2024-09-02,토마토,5키로상자,상,25855,25855,0.0,0,0
2024-09-03,토마토,5키로상자,상,27481,27481,0.0,0,0
2024-09-04,토마토,5키로상자,상,30518,30518,0.0,0,0
2024-09-05,토마토,5키로상자,상,35929,35929,0.0,0,0
2024-09-06,토마토,5키로상자,상,32510,32510,0.0,0,0
2024-09-07,토마토,5키로상자,상,33978,33978,0.0,0,0
2024-09-08,,,,0,0,0.0,0,1
